creativeID,adID,camgaignID,advertiserID,appID,appPlatform
2949,1519,120,44,421,1
2177,251,552,54,389,1
1956,1093,139,10,434,1
3839,355,249,52,356,1
3559,1950,284,59,127,2
1774,3103,73,54,389,1
2326,2983,119,31,146,2
294,2832,569,54,389,1
1457,1842,625,57,421,1
4372,3198,552,54,389,1
1535,2540,58,57,421,1
3007,3321,394,23,105,2
2978,466,536,35,356,1
2109,1573,569,54,389,1
3900,88,662,60,68,2
5602,2180,139,10,434,1
3022,2057,304,87,116,2
631,2430,625,57,421,1
4349,3519,391,54,389,1
6261,3307,654,54,389,1
1111,3443,139,10,434,1
1833,2810,304,87,116,2
2424,2547,110,73,278,2
588,3395,654,54,389,1
133,3507,552,54,389,1
794,1625,205,54,389,1
4874,1956,391,54,389,1
4779,1807,284,59,127,2
2395,593,131,54,389,1
3318,371,154,87,116,2
6562,2358,89,29,286,2
5601,1032,275,73,278,2
2812,657,225,63,360,1
4445,1246,195,64,116,2
2249,2381,304,87,116,2
988,663,497,15,383,1
3930,1604,139,10,434,1
4435,517,303,29,286,2
782,2635,303,29,286,2
1239,2400,607,56,123,2
239,2661,58,57,421,1
98,3276,207,49,293,2
1730,1021,139,10,434,1
5235,1356,170,89,420,1
367,1117,73,54,389,1
5624,2552,458,20,336,2
1336,3060,120,44,421,1
1627,3446,110,73,278,2
3255,1583,569,54,389,1
6495,1214,323,76,278,2
6240,1075,110,73,278,2
4790,1770,635,52,356,1
2813,2675,391,54,389,1
1077,953,473,57,421,1
4728,2840,558,69,428,1
2097,530,558,69,428,1
1288,3060,120,44,421,1
268,2676,286,52,356,1
1051,863,139,10,434,1
650,3397,654,54,389,1
2238,2011,206,48,336,2
3477,2425,58,57,421,1
1951,1777,552,54,389,1
703,731,112,54,389,1
6556,3595,131,54,389,1
1669,2236,139,10,434,1
4563,3218,514,80,14,2
858,2657,279,80,14,2
532,1769,513,44,421,1
3616,1211,139,10,434,1
1262,3399,178,19,195,2
3123,386,403,63,360,1
2301,2434,473,57,421,1
1501,2679,139,10,434,1
906,3592,274,29,286,2
4490,2804,92,57,421,1
4263,2523,92,57,421,1
3303,254,455,32,286,2
1481,1548,654,54,389,1
5709,157,58,57,421,1
1075,93,168,47,336,2
388,1323,513,44,421,1
1097,1401,391,54,389,1
2559,2958,654,54,389,1
242,171,92,57,421,1
4352,243,112,54,389,1
227,1616,73,54,389,1
3281,294,170,89,420,1
781,1373,552,54,389,1
5836,585,284,59,127,2
5878,850,73,54,389,1
1868,1166,430,80,14,2
2648,1062,158,22,286,2
2430,2909,303,29,286,2
1305,1111,274,29,286,2
6161,47,274,29,286,2
1327,2366,654,54,389,1
2118,3569,154,87,116,2
2468,133,639,47,328,2
2320,3390,654,54,389,1
1672,2663,625,57,421,1
1720,2718,139,10,434,1
1483,284,131,54,389,1
2661,1675,131,54,389,1
6552,2371,131,54,389,1
1434,2658,304,87,116,2
2371,3251,139,10,434,1
2415,1278,139,10,434,1
2104,1569,89,29,286,2
5111,3336,552,54,389,1
2672,2239,654,54,389,1
4988,1081,120,44,421,1
3179,860,654,54,389,1
513,1241,654,54,389,1
5538,452,139,10,434,1
5863,1896,105,80,14,2
483,2606,139,10,434,1
2534,103,13,57,421,1
6001,1655,139,10,434,1
6008,9,218,80,14,2
5578,2079,432,62,278,2
2266,418,89,29,286,2
5437,57,139,10,434,1
4696,3039,58,57,421,1
4711,782,154,87,116,2
1401,291,608,89,420,1
5206,228,225,63,360,1
3463,3005,89,29,286,2
2084,835,552,54,389,1
4253,2547,110,73,278,2
991,1025,323,76,278,2
3815,3279,96,87,116,2
5210,513,284,59,127,2
3736,1162,139,10,434,1
6105,1514,498,7,328,2
4048,2691,139,10,434,1
2727,261,391,54,389,1
3500,1655,139,10,434,1
5515,2629,139,10,434,1
1699,372,433,91,84,2
2731,678,154,87,116,2
1574,1075,110,73,278,2
5743,2145,139,10,434,1
2498,1807,284,59,127,2
81,3304,368,13,360,1
1844,1627,274,29,286,2
4350,3231,275,73,278,2
6145,1621,275,73,278,2
2692,2691,139,10,434,1
3102,66,391,54,389,1
1966,2587,173,20,336,2
1184,3157,73,54,389,1
1430,1886,569,54,389,1
6560,3204,569,54,389,1
339,3489,68,8,84,2
3820,2287,139,10,434,1
3370,1998,89,29,286,2
1819,317,139,10,434,1
1785,2682,119,31,146,2
2877,892,139,10,434,1
1962,2729,274,29,286,2
3180,3165,432,62,278,2
220,869,39,91,84,2
4082,264,569,54,389,1
3485,47,274,29,286,2
33,3080,391,54,389,1
1895,880,391,54,389,1
2953,3214,391,54,389,1
4594,2547,110,73,278,2
748,848,512,57,421,1
3907,143,654,54,389,1
4811,1437,139,10,434,1
3086,333,139,10,434,1
4932,216,58,57,421,1
2923,2323,112,54,389,1
6287,236,20,85,293,2
5128,1468,112,54,389,1
4601,1262,58,57,421,1
4476,2958,654,54,389,1
5480,3204,569,54,389,1
308,35,139,10,434,1
2778,3004,654,54,389,1
3136,762,112,54,389,1
5737,3214,391,54,389,1
738,1560,112,54,389,1
6426,2616,205,54,389,1
6554,3446,110,73,278,2
4486,621,303,29,286,2
1834,3503,608,89,420,1
3646,570,625,57,421,1
3047,1101,569,54,389,1
2613,1118,131,54,389,1
1369,1123,73,54,389,1
1566,2995,654,54,389,1
2449,2758,569,54,389,1
2777,2740,139,10,434,1
908,2982,661,80,14,2
2393,321,654,54,389,1
5375,1756,455,32,286,2
5292,2833,466,76,278,2
1780,66,391,54,389,1
5771,3494,458,20,336,2
3886,3128,139,10,434,1
2001,1153,139,10,434,1
1211,451,58,57,421,1
3944,3184,714,8,84,2
6265,3251,139,10,434,1
2447,2867,304,87,116,2
2614,2630,112,54,389,1
5571,1739,112,54,389,1
1325,463,275,73,278,2
3451,47,274,29,286,2
5069,3429,394,23,105,2
3091,1096,139,10,434,1
1660,1596,68,8,84,2
6095,1843,117,80,14,2
625,3063,391,54,389,1
5560,3081,139,10,434,1
4880,1064,139,10,434,1
5848,1757,405,22,286,2
5780,429,455,32,286,2
5337,3242,375,80,14,2
5004,696,183,3,465,1
805,3245,139,10,434,1
3661,389,569,54,389,1
4612,3174,473,57,421,1
1538,1996,274,29,286,2
5541,2912,131,54,389,1
5907,2000,131,54,389,1
3096,2261,455,32,286,2
1023,1857,569,54,389,1
4346,585,284,59,127,2
124,3058,139,10,434,1
1199,1580,607,56,123,2
1893,1666,112,54,389,1
3076,389,569,54,389,1
6417,1052,110,73,278,2
2045,3294,654,54,389,1
1716,1950,284,59,127,2
713,1147,139,10,434,1
209,3210,73,54,389,1
5413,1353,112,54,389,1
502,1875,131,54,389,1
2171,2348,654,54,389,1
1147,3465,206,48,336,2
614,1501,131,54,389,1
1695,1318,275,73,278,2
6303,2860,173,20,336,2
3209,1483,195,64,116,2
3252,1232,274,29,286,2
4161,2547,110,73,278,2
4579,2630,112,54,389,1
3225,3111,654,54,389,1
671,2909,303,29,286,2
6503,906,303,29,286,2
3168,3462,193,8,84,2
2181,1228,119,31,146,2
436,2085,96,87,116,2
5990,2470,274,29,286,2
4936,2680,654,54,389,1
52,1600,195,64,116,2
1989,1560,112,54,389,1
5627,3194,139,10,434,1
5443,1782,274,29,286,2
5693,3501,710,74,100,2
2161,1515,320,80,14,2
5328,60,83,10,434,1
5604,643,83,10,434,1
6306,3027,157,2,198,2
4793,1225,484,80,14,2
4633,1289,558,69,428,1
2042,2743,83,10,434,1
3717,1935,221,2,198,2
431,814,83,10,434,1
1408,2556,83,10,434,1
1894,1036,274,29,286,2
5554,3546,303,29,286,2
3068,1721,424,9,116,2
315,2823,468,89,420,1
2990,814,83,10,434,1
4217,2420,140,2,319,2
2631,2989,337,9,116,2
3220,81,83,10,434,1
3069,1935,221,2,198,2
5155,823,83,10,434,1
1370,823,83,10,434,1
2604,866,312,40,123,2
1031,770,83,10,434,1
5071,3313,83,10,434,1
2809,339,558,69,428,1
4788,1357,83,10,434,1
6226,1159,83,10,434,1
6196,339,558,69,428,1
5621,1289,558,69,428,1
1087,656,194,80,14,2
1776,1671,65,80,14,2
6211,220,372,69,428,1
5932,1854,274,29,286,2
1333,2221,303,29,286,2
5727,257,274,29,286,2
4337,3278,192,55,198,2
1407,2562,312,40,123,2
2012,2913,512,57,421,1
3826,1959,436,40,123,2
3838,2231,662,60,68,2
2960,376,274,29,286,2
2321,3254,287,87,116,2
4547,2524,443,87,116,2
2481,3223,160,53,218,2
846,578,274,29,286,2
417,308,455,32,286,2
4826,2561,209,40,123,2
3333,257,274,29,286,2
921,738,464,9,116,2
617,902,274,29,286,2
2295,1633,67,80,14,2
5556,1443,122,50,75,2
5951,3324,303,29,286,2
677,1566,274,29,286,2
2413,2009,312,40,123,2
940,1089,151,80,14,2
6456,2558,274,29,286,2
6101,706,274,29,286,2
225,1977,83,10,434,1
4647,719,436,40,123,2
2173,134,83,10,434,1
1960,2009,312,40,123,2
2525,1642,51,85,271,2
1158,2743,83,10,434,1
2694,1325,188,87,116,2
3575,2757,70,80,14,2
3752,3173,512,57,421,1
2450,204,383,39,100,2
4187,3344,512,57,421,1
5888,2491,274,29,286,2
2487,1342,517,69,428,1
2843,2491,274,29,286,2
6268,632,505,2,319,2
286,1793,320,80,14,2
6157,1165,122,50,75,2
3026,2588,274,29,286,2
2436,2205,274,29,286,2
725,257,274,29,286,2
5400,1858,665,28,88,2
2099,1540,389,78,328,2
1431,3296,522,87,116,2
221,1089,151,80,14,2
6176,2644,83,10,434,1
2185,1584,455,32,286,2
5234,3207,83,10,434,1
219,81,83,10,434,1
2635,1358,92,57,421,1
1230,2765,83,10,434,1
576,1203,436,40,123,2
4307,1687,120,44,421,1
3339,823,83,10,434,1
6413,3001,167,63,360,1
3017,3479,83,10,434,1
6368,2559,83,10,434,1
4166,671,669,56,123,2
1545,1433,485,12,123,2
5506,3209,83,10,434,1
1985,1977,83,10,434,1
6165,3173,512,57,421,1
948,436,83,10,434,1
5495,3042,83,10,434,1
4548,3324,303,29,286,2
2922,3093,326,55,198,2
2250,569,326,55,198,2
5486,3269,135,20,328,2
1654,1405,548,20,328,2
4569,1352,547,4,472,1
6107,2420,140,2,319,2
3588,1089,151,80,14,2
281,237,65,80,14,2
1429,431,303,29,286,2
3464,3320,274,29,286,2
1957,2231,662,60,68,2
2324,376,274,29,286,2
3961,2269,160,53,218,2
5544,2559,83,10,434,1
6133,2609,274,29,286,2
160,1357,83,10,434,1
1503,2590,209,40,123,2
2383,980,31,9,116,2
3542,865,482,74,100,2
4827,1370,495,9,116,2
4933,1146,343,35,356,1
3203,3324,303,29,286,2
3924,970,340,12,123,2
68,376,274,29,286,2
2786,1430,83,10,434,1
3791,39,312,40,123,2
3126,3305,631,27,198,2
2732,513,284,59,127,2
6509,540,493,55,198,2
4078,1386,625,57,421,1
2466,1566,274,29,286,2
5970,612,83,10,434,1
6340,1684,120,44,421,1
3964,2916,213,87,116,2
2486,891,83,10,434,1
4093,1966,104,47,328,2
459,1891,436,40,123,2
4335,2765,83,10,434,1
1817,2015,548,20,328,2
3377,417,83,10,434,1
4753,60,83,10,434,1
3274,3001,167,63,360,1
192,220,372,69,428,1
2633,1716,198,47,328,2
5911,617,274,29,286,2
1438,1343,660,16,195,2
487,819,455,32,286,2
5354,1515,320,80,14,2
797,940,436,40,123,2
6166,2112,274,29,286,2
4752,1036,274,29,286,2
2774,2153,697,35,356,1
2987,1453,160,53,218,2
5842,2069,274,29,286,2
3023,308,455,32,286,2
867,1633,67,80,14,2
3917,2227,83,10,434,1
1696,2609,274,29,286,2
3551,2006,510,40,123,2
4684,158,116,87,116,2
5685,2069,274,29,286,2
818,53,505,2,319,2
1940,2202,150,67,137,2
3878,376,274,29,286,2
3140,1168,303,29,286,2
5132,2185,705,35,356,1
2452,273,13,57,421,1
5716,1967,277,74,100,2
6507,3324,303,29,286,2
2524,134,83,10,434,1
4280,3168,83,10,434,1
4852,2227,83,10,434,1
707,2641,548,20,328,2
6564,1019,513,44,421,1
3828,3313,83,10,434,1
5957,257,274,29,286,2
448,1530,41,63,360,1
2390,3002,327,87,116,2
5380,2726,312,40,123,2
2230,2841,83,10,434,1
76,3432,83,10,434,1
3879,1342,517,69,428,1
2646,1516,83,10,434,1
3429,287,112,54,389,1
1836,2470,274,29,286,2
1012,1672,669,56,123,2
3360,578,274,29,286,2
4634,706,274,29,286,2
5359,3391,83,10,434,1
1478,214,521,31,146,2
6315,948,292,80,14,2
4572,1662,274,29,286,2
2517,254,455,32,286,2
3635,2112,274,29,286,2
4403,2954,58,57,421,1
4646,2112,274,29,286,2
3380,871,13,57,421,1
5312,3305,631,27,198,2
3354,1854,274,29,286,2
3540,1654,450,21,419,1
122,1985,511,20,328,2
996,2556,83,10,434,1
6381,1977,83,10,434,1
3814,3475,435,53,218,2
1252,1425,303,29,286,2
3127,436,83,10,434,1
6540,2597,83,10,434,1
2622,161,83,10,434,1
3092,3613,83,10,434,1
2945,3114,318,12,123,2
1490,2069,274,29,286,2
149,14,58,57,421,1
4264,992,510,40,123,2
2577,3274,160,53,218,2
4570,2957,274,29,286,2
1126,2883,548,20,328,2
1818,538,277,74,100,2
2748,1334,234,87,116,2
2004,3450,81,59,127,2
4216,1430,83,10,434,1
3831,1425,303,29,286,2
945,1159,83,10,434,1
1293,1688,524,28,88,2
5335,3207,83,10,434,1
4791,393,120,44,421,1
2172,117,363,87,116,2
3268,1882,185,12,123,2
2874,770,83,10,434,1
3456,3320,274,29,286,2
5185,3532,122,50,75,2
3253,220,372,69,428,1
5349,37,436,40,123,2
2149,308,455,32,286,2
6202,192,156,83,150,2
2607,2638,274,29,286,2
4884,1885,253,47,328,2
564,1243,141,87,116,2
57,458,455,32,286,2
314,797,473,57,421,1
2929,2043,158,22,286,2
3256,1012,441,41,195,2
6473,1550,83,10,434,1
2585,3613,83,10,434,1
5386,3432,83,10,434,1
3248,1250,83,10,434,1
6231,902,274,29,286,2
922,2903,455,32,286,2
2846,257,274,29,286,2
3939,2638,274,29,286,2
3129,183,390,16,195,2
5009,2562,312,40,123,2
2931,818,641,47,328,2
2243,161,83,10,434,1
3379,3556,336,20,328,2
1468,2112,274,29,286,2
6481,237,65,80,14,2
1717,3196,548,20,328,2
778,1929,426,81,109,2
5938,1438,468,89,420,1
3741,1884,201,89,420,1
2650,2216,83,10,434,1
1723,2597,83,10,434,1
4259,510,274,29,286,2
2785,134,83,10,434,1
4461,2314,625,57,421,1
3505,3308,160,53,218,2
6014,1628,455,32,286,2
2209,3374,161,78,328,2
839,2727,123,47,328,2
2697,3590,177,9,116,2
4099,1284,13,57,421,1
3562,1478,473,57,421,1
824,2954,58,57,421,1
6208,1050,441,41,195,2
3302,2747,512,57,421,1
2533,1854,274,29,286,2
5048,2943,250,12,123,2
212,1555,167,63,360,1
406,1584,455,32,286,2
2878,1702,443,87,116,2
6092,2556,83,10,434,1
3372,1684,120,44,421,1
5925,3168,83,10,434,1
2971,2743,83,10,434,1
2473,122,83,10,434,1
4905,706,274,29,286,2
2556,1250,83,10,434,1
3214,3108,192,55,198,2
4135,481,142,12,123,2
6167,1341,20,85,293,2
5784,702,669,56,123,2
320,2915,455,32,286,2
3989,1038,83,10,434,1
2129,1159,83,10,434,1
5051,1684,120,44,421,1
4293,2723,703,35,356,1
5275,2046,595,16,195,2
4702,3206,521,31,146,2
4096,902,274,29,286,2
1842,1040,435,53,218,2
31,725,435,53,218,2
4939,1647,482,74,100,2
2069,3479,83,10,434,1
1783,2306,111,16,195,2
3271,1321,83,10,434,1
2092,1515,320,80,14,2
4639,2342,83,10,434,1
5612,2892,83,10,434,1
77,417,83,10,434,1
4380,1038,83,10,434,1
3315,3042,83,10,434,1
6441,2349,83,10,434,1
2927,2342,83,10,434,1
947,1818,513,44,421,1
6313,2920,83,10,434,1
3185,1516,83,10,434,1
3034,902,274,29,286,2
710,1556,92,57,421,1
2076,3546,303,29,286,2
1569,2297,389,78,328,2
950,902,274,29,286,2
2169,3421,274,29,286,2
5831,2747,512,57,421,1
5988,3035,372,69,428,1
1529,1641,436,40,123,2
5092,308,455,32,286,2
6200,1019,513,44,421,1
4014,2187,482,74,100,2
1159,3173,512,57,421,1
1770,2216,83,10,434,1
666,770,83,10,434,1
5230,2112,274,29,286,2
3615,1306,505,2,319,2
3833,2717,669,56,123,2
5388,3053,522,87,116,2
941,805,671,35,356,1
5900,2604,505,2,319,2
4679,1269,83,10,434,1
2136,2360,303,29,286,2
1233,3017,522,87,116,2
5883,1844,362,12,123,2
6276,834,107,80,14,2
3663,907,58,57,421,1
1519,2980,336,20,328,2
6460,3313,83,10,434,1
2914,2520,436,40,123,2
1915,2743,83,10,434,1
5714,2288,303,29,286,2
3909,1036,274,29,286,2
4816,1854,274,29,286,2
4574,393,120,44,421,1
3960,134,83,10,434,1
4741,2774,441,41,195,2
5032,60,83,10,434,1
5993,1954,58,57,421,1
4318,824,625,57,421,1
4930,1414,669,56,123,2
4864,1584,455,32,286,2
5482,1566,274,29,286,2
5502,2600,669,56,123,2
2148,1633,67,80,14,2
6143,1977,83,10,434,1
3681,2175,404,16,195,2
3089,1321,83,10,434,1
2695,1550,83,10,434,1
5640,122,83,10,434,1
4921,604,83,10,434,1
6257,1671,65,80,14,2
2123,3295,669,56,123,2
875,532,274,29,286,2
4860,700,312,40,123,2
6505,510,274,29,286,2
4541,2325,710,74,100,2
3459,449,505,2,319,2
4315,1867,669,56,123,2
191,2582,694,12,123,2
5219,3012,669,56,123,2
3841,1044,510,40,123,2
649,1566,274,29,286,2
5302,3604,274,29,286,2
3207,2069,274,29,286,2
3044,431,303,29,286,2
5022,3035,372,69,428,1
3766,643,83,10,434,1
2254,2842,226,53,286,2
4086,2681,435,53,218,2
6433,2609,274,29,286,2
5435,2422,609,12,123,2
2972,907,58,57,421,1
6462,2196,83,10,434,1
5885,262,312,40,123,2
3591,706,274,29,286,2
2262,1602,436,40,123,2
3120,361,92,57,421,1
1869,1671,65,80,14,2
4179,2717,669,56,123,2
1123,47,274,29,286,2
6395,110,13,57,421,1
788,947,83,10,434,1
6229,2125,242,91,84,2
3694,2228,669,56,123,2
4603,1019,513,44,421,1
3972,1337,303,29,286,2
1959,552,188,87,116,2
3608,1634,550,39,100,2
5077,2913,512,57,421,1
3895,339,558,69,428,1
6024,3391,83,10,434,1
3111,518,669,56,123,2
1603,1363,274,29,286,2
5672,3545,513,44,421,1
4478,666,397,78,328,2
4495,1159,83,10,434,1
3383,1487,48,91,84,2
5205,3478,274,29,286,2
5401,2495,405,22,286,2
4587,2359,242,91,84,2
1607,2615,453,51,160,2
4392,287,112,54,389,1
2515,718,315,89,420,1
810,578,274,29,286,2
3643,458,455,32,286,2
1130,1582,397,78,328,2
1292,1289,558,69,428,1
808,1116,312,40,123,2
3768,2542,495,9,116,2
4615,2609,274,29,286,2
3842,2644,83,10,434,1
2919,2913,512,57,421,1
563,1150,473,57,421,1
6135,207,83,10,434,1
3512,1450,548,20,328,2
4617,1701,274,29,286,2
357,1466,274,29,286,2
6249,907,58,57,421,1
4173,1337,303,29,286,2
424,578,274,29,286,2
6054,1975,607,56,123,2
1477,1465,284,59,127,2
3928,441,441,41,195,2
3219,1566,274,29,286,2
3234,2383,83,10,434,1
6308,2609,274,29,286,2
2835,857,455,32,286,2
318,3546,303,29,286,2
504,770,83,10,434,1
341,1628,455,32,286,2
672,1831,397,78,328,2
2349,3209,83,10,434,1
4026,2216,83,10,434,1
5958,608,303,29,286,2
2314,2383,83,10,434,1
4167,2493,646,87,116,2
6294,1251,312,40,123,2
5303,1289,558,69,428,1
3028,338,100,31,146,2
3138,2915,455,32,286,2
2647,60,83,10,434,1
4196,1234,83,10,434,1
4683,814,83,10,434,1
3216,710,156,83,150,2
1053,578,274,29,286,2
3506,1305,508,39,100,2
5414,2643,92,57,421,1
75,1011,669,56,123,2
108,2405,309,12,123,2
2496,476,209,40,123,2
372,3381,513,44,421,1
2885,1425,303,29,286,2
2072,3186,122,50,75,2
3908,3207,83,10,434,1
696,2288,303,29,286,2
1037,1994,522,87,116,2
4424,1363,274,29,286,2
5034,1301,348,12,123,2
5650,1095,548,20,328,2
6164,219,513,44,421,1
4835,1302,669,56,123,2
1913,2038,436,40,123,2
1889,3545,513,44,421,1
3525,2525,547,4,472,1
1992,2205,274,29,286,2
4492,788,710,74,100,2
1724,2110,397,78,328,2
2538,927,58,57,421,1
2348,2920,83,10,434,1
595,922,188,87,116,2
1521,1252,158,22,286,2
6152,339,558,69,428,1
2838,1712,83,10,434,1
4523,3313,83,10,434,1
4623,1268,83,10,434,1
3030,612,83,10,434,1
156,1268,83,10,434,1
2955,2452,212,15,383,1
790,806,141,87,116,2
3843,2915,455,32,286,2
5722,3421,274,29,286,2
2359,292,669,56,123,2
1591,2747,512,57,421,1
253,3421,274,29,286,2
2492,2530,160,53,218,2
4238,1337,303,29,286,2
6376,1530,41,63,360,1
5376,823,83,10,434,1
104,417,83,10,434,1
2184,608,303,29,286,2
4970,896,625,57,421,1
1102,608,303,29,286,2
5249,254,455,32,286,2
4638,2841,83,10,434,1
1122,1538,336,20,328,2
735,1130,83,10,434,1
8,808,405,22,286,2
525,706,274,29,286,2
4245,3216,435,53,218,2
3835,384,274,29,286,2
2715,692,226,53,286,2
632,2581,300,80,14,2
3145,1771,510,40,123,2
4189,3038,522,87,116,2
6254,5,469,57,421,1
4030,891,83,10,434,1
2767,1209,158,22,286,2
847,1041,176,29,218,2
965,2877,435,53,218,2
1022,3344,512,57,421,1
3175,1273,625,57,421,1
3613,3432,83,10,434,1
1522,1818,513,44,421,1
6318,1701,274,29,286,2
2624,318,58,57,421,1
667,1465,284,59,127,2
6019,1662,274,29,286,2
4532,341,435,53,218,2
5278,1414,669,56,123,2
4223,1714,669,56,123,2
5824,585,284,59,127,2
2821,1533,277,74,100,2
2435,3001,167,63,360,1
881,525,435,53,218,2
3753,3344,512,57,421,1
5845,683,435,53,218,2
5191,1731,510,40,123,2
6093,1378,212,15,383,1
3786,2747,512,57,421,1
2046,1518,277,74,100,2
1523,1672,669,56,123,2
3019,2141,274,29,286,2
2946,1523,394,23,105,2
3474,947,83,10,434,1
5576,14,58,57,421,1
4124,2570,83,10,434,1
3628,2141,274,29,286,2
1116,1363,274,29,286,2
1250,2066,119,31,146,2
6168,1760,441,41,195,2
3002,254,455,32,286,2
1878,2996,669,56,123,2
6288,1759,92,57,421,1
1908,297,669,56,123,2
3275,2141,274,29,286,2
1353,2167,176,29,218,2
2676,2072,397,78,328,2
4907,338,100,31,146,2
2511,94,669,56,123,2
1690,842,455,32,286,2
1485,1687,120,44,421,1
1596,2888,48,91,84,2
6089,3035,372,69,428,1
4659,161,83,10,434,1
6425,3207,83,10,434,1
3437,1269,83,10,434,1
6003,1274,669,56,123,2
5744,2857,389,78,328,2
986,814,83,10,434,1
5745,81,83,10,434,1
5107,595,669,56,123,2
3067,3020,312,40,123,2
2532,3603,455,32,286,2
3707,1425,303,29,286,2
3749,1701,274,29,286,2
2543,318,58,57,421,1
3832,1292,389,78,328,2
4964,1341,20,85,293,2
5614,393,120,44,421,1
3217,842,455,32,286,2
1917,1077,141,87,116,2
1313,2996,669,56,123,2
1072,156,328,28,88,2
6233,338,100,31,146,2
2616,532,274,29,286,2
5136,654,303,29,286,2
3723,1041,176,29,218,2
6206,1020,224,12,123,2
154,532,274,29,286,2
4390,2164,239,8,84,2
473,2213,274,29,286,2
432,253,269,52,356,1
3709,2882,251,47,328,2
2096,2205,274,29,286,2
3840,2556,83,10,434,1
1554,1792,469,57,421,1
1385,1060,360,47,328,2
5199,1897,63,4,472,1
2485,1746,54,11,262,2
4175,81,83,10,434,1
4575,1987,473,57,421,1
4849,510,274,29,286,2
131,2008,176,29,218,2
3198,608,303,29,286,2
2721,446,244,31,146,2
1808,2008,176,29,218,2
5840,297,669,56,123,2
4512,1372,669,56,123,2
4918,1822,443,87,116,2
1164,2619,58,57,421,1
6071,2619,58,57,421,1
868,3603,455,32,286,2
5729,690,226,53,286,2
3043,2196,83,10,434,1
5315,2757,70,80,14,2
3153,3118,669,56,123,2
893,842,455,32,286,2
4662,965,625,57,421,1
4472,1339,266,16,195,2
1748,1466,274,29,286,2
6040,1522,315,89,420,1
5411,1363,274,29,286,2
5954,2008,176,29,218,2
362,338,100,31,146,2
1552,2099,669,56,123,2
2070,1337,303,29,286,2
1890,604,83,10,434,1
3781,667,188,87,116,2
3596,1053,441,41,195,2
3201,1341,20,85,293,2
5558,1687,120,44,421,1
4772,308,455,32,286,2
4636,1584,455,32,286,2
4873,1479,145,87,116,2
4313,220,372,69,428,1
5700,2021,525,52,356,1
6301,881,274,29,286,2
1567,2282,397,78,328,2
816,864,20,85,293,2
6253,1456,48,91,84,2
3106,1354,441,41,195,2
2782,3035,372,69,428,1
4414,1974,553,87,116,2
4926,2830,336,20,328,2
4560,878,669,56,123,2
6386,1712,83,10,434,1
5195,3337,669,56,123,2
2984,34,85,80,14,2
3319,1110,83,10,434,1
2378,2286,688,87,116,2
4288,2955,669,56,123,2
2385,1628,455,32,286,2
4341,1899,322,80,14,2
3873,1484,669,56,123,2
3493,3603,455,32,286,2
67,622,83,10,434,1
2637,878,669,56,123,2
1312,1341,20,85,293,2
4145,622,83,10,434,1
4023,3084,566,80,14,2
1888,830,120,44,421,1
420,654,303,29,286,2
2719,1485,441,41,195,2
409,2760,83,10,434,1
5826,2827,397,78,328,2
2956,161,83,10,434,1
2507,532,274,29,286,2
859,842,455,32,286,2
1179,3546,303,29,286,2
691,1234,83,10,434,1
1759,2892,83,10,434,1
6259,2903,455,32,286,2
4938,2915,455,32,286,2
6410,3262,83,10,434,1
5922,3209,83,10,434,1
2792,2142,172,52,356,1
2308,436,83,10,434,1
6339,3432,83,10,434,1
1138,2570,83,10,434,1
3346,1054,18,87,116,2
6513,250,443,87,116,2
4695,1363,274,29,286,2
5697,532,274,29,286,2
1218,2962,141,87,116,2
5629,938,83,10,434,1
4915,841,435,53,218,2
5972,2973,616,47,328,2
5520,513,284,59,127,2
3547,2349,83,10,434,1
2948,702,669,56,123,2
2952,1313,561,12,123,2
6221,661,669,56,123,2
604,1971,189,12,123,2
3975,1628,455,32,286,2
6260,1879,58,57,421,1
4408,154,333,12,123,2
3881,473,242,91,84,2
6486,1341,20,85,293,2
2059,2141,274,29,286,2
1352,3479,83,10,434,1
1595,458,455,32,286,2
4243,1662,274,29,286,2
89,3509,83,10,434,1
3229,1662,274,29,286,2
620,3059,497,15,383,1
2369,595,669,56,123,2
2546,1011,669,56,123,2
3534,1554,236,12,123,2
3428,421,83,10,434,1
5233,3436,521,31,146,2
5070,3145,441,41,195,2
2465,213,669,56,123,2
2775,13,242,91,84,2
2667,1041,176,29,218,2
2210,1342,517,69,428,1
747,462,468,89,420,1
4949,1892,547,4,472,1
6116,2069,274,29,286,2
4466,2913,512,57,421,1
245,1859,176,29,218,2
6408,1420,359,12,123,2
2617,2395,510,40,123,2
1710,2099,669,56,123,2
5481,219,513,44,421,1
5851,1651,226,53,286,2
4252,1337,303,29,286,2
2665,893,669,56,123,2
1422,1818,513,44,421,1
4839,2615,453,51,160,2
348,2465,669,56,123,2
287,2954,58,57,421,1
5566,1748,435,53,218,2
1488,515,118,87,116,2
2495,1130,83,10,434,1
1168,362,669,56,123,2
1647,2213,274,29,286,2
2745,2623,473,57,421,1
4018,950,376,80,14,2
550,476,209,40,123,2
4219,1890,243,12,123,2
2448,1714,669,56,123,2
5809,2141,274,29,286,2
1904,2213,274,29,286,2
716,3545,513,44,421,1
1356,1639,394,23,105,2
3509,2608,257,12,123,2
4809,857,455,32,286,2
2273,1723,213,87,116,2
6099,656,194,80,14,2
5587,219,513,44,421,1
675,417,83,10,434,1
2921,2207,315,89,420,1
5113,2216,83,10,434,1
2908,2837,534,80,14,2
2048,2152,669,56,123,2
